Id,Subscribers,CC,Views,Length,Automobile,Blog,Comedy,Entertainment,Food,Informative,News,Science,Tech,VideoGames,Title_Length,Title_Upper,Title_Digit,Title_Punct
thumbnails\images\Barely Sociable\6PtiY-ev2qA,1000,0,1600,901,0,0,0,0,0,1,0,0,0,0,54,0.166666666666667,0,0.0555555555555556
thumbnails\images\Barely Sociable\7vQyrlW8ahw,1000,0,2100,687,0,0,0,0,0,1,0,0,0,0,28,0.142857142857143,0,0.0357142857142857
thumbnails\images\Barely Sociable\9na8UBoncy4,1000,0,1800,551,0,0,0,0,0,1,0,0,0,0,55,0.127272727272727,0,0.0363636363636364
thumbnails\images\Barely Sociable\CwwZFxH1W4c,1000,0,538,519,0,0,0,0,0,1,0,0,0,0,47,0.212765957446809,0,0.0638297872340425
thumbnails\images\Barely Sociable\DBkONFkdWSM,1000,0,631,2188,0,0,0,0,0,1,0,0,0,0,53,0.188679245283019,0,0
thumbnails\images\Barely Sociable\GpMP6Nh3FvU,1000,0,8800,4485,0,0,0,0,0,1,0,0,0,0,30,0.233333333333333,0,0
thumbnails\images\Barely Sociable\HnE60IVm51E,1000,0,815,2805,0,0,0,0,0,1,0,0,0,0,31,0.225806451612903,0,0
thumbnails\images\Barely Sociable\KQMZexRllNs,1000,0,1200,1917,0,0,0,0,0,1,0,0,0,0,58,0.275862068965517,0,0.0172413793103448
thumbnails\images\Barely Sociable\NCPNTsKBZS0,1000,0,2200,891,0,0,0,0,0,1,0,0,0,0,50,0.16,0.06,0.04
thumbnails\images\Barely Sociable\NMDZcbkgpJA,1000,0,1200,1824,0,0,0,0,0,1,0,0,0,0,65,0.184615384615385,0,0.0153846153846154
thumbnails\images\Barely Sociable\OA6F6liLnvc,1000,0,1500,1103,0,0,0,0,0,1,0,0,0,0,41,0.170731707317073,0,0.024390243902439
thumbnails\images\Barely Sociable\XfcvX0P1b5g,1000,0,1100,2421,0,0,0,0,0,1,0,0,0,0,36,0.111111111111111,0,0.0277777777777778
thumbnails\images\Barely Sociable\_28b0P_6VvY,1000,0,3300,754,0,0,0,0,0,1,0,0,0,0,41,0.146341463414634,0.0487804878048781,0.024390243902439
thumbnails\images\Barely Sociable\_Kav2K1DVWo,1000,0,1500,1802,0,0,0,0,0,1,0,0,0,0,61,0.163934426229508,0.0163934426229508,0.0819672131147541
thumbnails\images\Barely Sociable\_OzpODjTISc,1000,0,2200,986,0,0,0,0,0,1,0,0,0,0,23,0.173913043478261,0,0
thumbnails\images\Barely Sociable\eS_rEzKdzBA,1000,0,2300,1346,0,0,0,0,0,1,0,0,0,0,93,0.118279569892473,0,0.032258064516129
thumbnails\images\Barely Sociable\fMWnaR5uJxQ,1000,0,773,1555,0,0,0,0,0,1,0,0,0,0,49,0.163265306122449,0.0204081632653061,0.0408163265306122
thumbnails\images\Barely Sociable\k_B3a2cCqo0,1000,0,1300,643,0,0,0,0,0,1,0,0,0,0,27,0.111111111111111,0,0
thumbnails\images\Barely Sociable\pl20NdwAs3k,1000,0,2300,1570,0,0,0,0,0,1,0,0,0,0,60,0.15,0.05,0.0166666666666667
thumbnails\images\Barely Sociable\q-1HikE4b54,1000,0,1800,1649,0,0,0,0,0,1,0,0,0,0,38,0.131578947368421,0.131578947368421,0.0263157894736842
thumbnails\images\Barely Sociable\q9XmXad_wmo,1000,0,1400,2065,0,0,0,0,0,1,0,0,0,0,39,0.128205128205128,0,0.0512820512820513
thumbnails\images\Barely Sociable\snWvNkJCCs8,1000,0,1600,995,0,0,0,0,0,1,0,0,0,0,43,0.209302325581395,0,0.0232558139534884
thumbnails\images\Barely Sociable\tF0dCNxfYHk,1000,0,2000,1237,0,0,0,0,0,1,0,0,0,0,50,0.14,0,0.02
thumbnails\images\Barely Sociable\vboQOQwifwg,1000,0,1000,1099,0,0,0,0,0,1,0,0,0,0,37,0.135135135135135,0,0.027027027027027
thumbnails\images\Barely Sociable\xEeyLDTAkK8,1000,0,835,900,0,0,0,0,0,1,0,0,0,0,50,0.14,0,0.02
thumbnails\images\Bon Appétit\-pAOuR8s03Q,5930,0,10000,918,0,0,0,0,1,0,0,0,0,0,72,0.152777777777778,0,0
thumbnails\images\Bon Appétit\1Gdl-A1DvpA,5930,0,12000,548,0,0,0,0,1,0,0,0,0,0,91,0.142857142857143,0,0.021978021978022
thumbnails\images\Bon Appétit\2J6bJnwr1rw,5930,0,10000,760,0,0,0,0,1,0,0,0,0,0,81,0.135802469135802,0,0.0123456790123457
thumbnails\images\Bon Appétit\4nqJiBRNQuw,5930,1,10000,1137,0,0,0,0,1,0,0,0,0,0,75,0.16,0,0
thumbnails\images\Bon Appétit\BriBDiBxaMY,5930,1,8200,2616,0,0,0,0,1,0,0,0,0,0,78,0.141025641025641,0,0
thumbnails\images\Bon Appétit\Ew-3-8itpjc,5930,0,10000,1604,0,0,0,0,1,0,0,0,0,0,86,0.127906976744186,0.0348837209302326,0
thumbnails\images\Bon Appétit\H2nY7Tu1Qgs,5930,1,8300,999,0,0,0,0,1,0,0,0,0,0,58,0.155172413793103,0,0
thumbnails\images\Bon Appétit\HzUIUTatyZI,5930,1,9200,2330,0,0,0,0,1,0,0,0,0,0,89,0.134831460674157,0,0
thumbnails\images\Bon Appétit\IeM8OReKzfQ,5930,0,7700,1244,0,0,0,0,1,0,0,0,0,0,75,0.133333333333333,0,0
thumbnails\images\Bon Appétit\J3xLG-whfFk,5930,0,8400,1265,0,0,0,0,1,0,0,0,0,0,75,0.133333333333333,0,0
thumbnails\images\Bon Appétit\Jpd_CUX2o98,5930,1,8800,1395,0,0,0,0,1,0,0,0,0,0,52,0.134615384615385,0.0384615384615385,0.0384615384615385
thumbnails\images\Bon Appétit\LrRzZXuE9qA,5930,1,9600,1980,0,0,0,0,1,0,0,0,0,0,72,0.138888888888889,0,0
thumbnails\images\Bon Appétit\RrkL9e2w7gQ,5930,0,10000,2810,0,0,0,0,1,0,0,0,0,0,74,0.135135135135135,0,0
thumbnails\images\Bon Appétit\SGNwG_MjslI,5930,0,8400,1157,0,0,0,0,1,0,0,0,0,0,93,0.139784946236559,0,0.010752688172043
thumbnails\images\Bon Appétit\TudhYwBrgYg,5930,1,13000,1033,0,0,0,0,1,0,0,0,0,0,75,0.146666666666667,0,0
thumbnails\images\Bon Appétit\UPS4nxI0b9g,5930,0,8500,1131,0,0,0,0,1,0,0,0,0,0,79,0.151898734177215,0,0
thumbnails\images\Bon Appétit\VyaxDWLe6A4,5930,0,11000,1007,0,0,0,0,1,0,0,0,0,0,61,0.131147540983607,0.0327868852459016,0.0327868852459016
thumbnails\images\Bon Appétit\WrOzwoMKzH4,5930,0,13000,1128,0,0,0,0,1,0,0,0,0,0,71,0.183098591549296,0,0.0140845070422535
thumbnails\images\Bon Appétit\XY-hOqcPGCY,5930,0,11000,1707,0,0,0,0,1,0,0,0,0,0,81,0.135802469135802,0,0
thumbnails\images\Bon Appétit\_r9Ndb6N_y0,5930,0,9400,1251,0,0,0,0,1,0,0,0,0,0,84,0.142857142857143,0,0.0119047619047619
thumbnails\images\Bon Appétit\fEMxFSjmo5Q,5930,0,7900,793,0,0,0,0,1,0,0,0,0,0,58,0.155172413793103,0,0
thumbnails\images\Bon Appétit\fuOnYDEIjUA,5930,0,7300,1000,0,0,0,0,1,0,0,0,0,0,76,0.144736842105263,0,0
thumbnails\images\Bon Appétit\g1GFJxVeH9c,5930,0,11000,1533,0,0,0,0,1,0,0,0,0,0,80,0.1375,0,0
thumbnails\images\Bon Appétit\hc3TEaT3WHA,5930,0,9600,1989,0,0,0,0,1,0,0,0,0,0,53,0.132075471698113,0.0377358490566038,0.0377358490566038
thumbnails\images\Bon Appétit\oidnwPIeqsI,5930,0,9700,1385,0,0,0,0,1,0,0,0,0,0,63,0.142857142857143,0,0.0158730158730159
thumbnails\images\Bon Appétit\ppi0khS0s_8,5930,1,7100,2543,0,0,0,0,1,0,0,0,0,0,82,0.146341463414634,0,0
thumbnails\images\Bon Appétit\qOsp6IMqnn0,5930,0,7900,2394,0,0,0,0,1,0,0,0,0,0,71,0.140845070422535,0,0
thumbnails\images\Bon Appétit\qWAagS_MANg,5930,1,34000,1631,0,0,0,0,1,0,0,0,0,0,51,0.137254901960784,0.0392156862745098,0.0392156862745098
thumbnails\images\Bon Appétit\u6TFP_r2oA8,5930,0,8800,347,0,0,0,0,1,0,0,0,0,0,54,0.12962962962963,0.037037037037037,0.037037037037037
thumbnails\images\Bon Appétit\xmRaWhae5e8,5930,0,9400,2410,0,0,0,0,1,0,0,0,0,0,76,0.131578947368421,0,0
thumbnails\images\Brooklyn Nine-Nine\-378LN_fUqE,847,0,3800,600,0,0,0.5,0.5,0,0,0,0,0,0,75,0.146666666666667,0,0.0133333333333333
thumbnails\images\Brooklyn Nine-Nine\-6Up7CG5d6M,847,0,3200,108,0,0,0.5,0.5,0,0,0,0,0,0,42,0.142857142857143,0,0.0238095238095238
thumbnails\images\Brooklyn Nine-Nine\529h0a2RMt4,847,0,3300,604,0,0,0.5,0.5,0,0,0,0,0,0,45,0.155555555555556,0.0222222222222222,0.0888888888888889
thumbnails\images\Brooklyn Nine-Nine\5WL8Omm7b-4,847,0,3600,600,0,0,0.5,0.5,0,0,0,0,0,0,60,0.133333333333333,0,0.0166666666666667
thumbnails\images\Brooklyn Nine-Nine\6Ock5HVWPlk,847,0,3900,322,0,0,0.5,0.5,0,0,0,0,0,0,49,0.183673469387755,0,0.0204081632653061
thumbnails\images\Brooklyn Nine-Nine\7XoGwFNUwiM,847,0,2700,604,0,0,0.5,0.5,0,0,0,0,0,0,46,0.152173913043478,0,0.0217391304347826
thumbnails\images\Brooklyn Nine-Nine\8pD7MXQfdqU,847,0,2900,90,0,0,0.5,0.5,0,0,0,0,0,0,41,0.170731707317073,0,0.024390243902439
thumbnails\images\Brooklyn Nine-Nine\Cr8N3xwvonY,847,1,6500,602,0,0,0.5,0.5,0,0,0,0,0,0,33,0.151515151515152,0,0.0303030303030303
thumbnails\images\Brooklyn Nine-Nine\Cvo1sjervSU,847,0,3100,91,0,0,0.5,0.5,0,0,0,0,0,0,51,0.176470588235294,0,0.0196078431372549
thumbnails\images\Brooklyn Nine-Nine\HhrbbYD5ScI,847,0,4100,144,0,0,0.5,0.5,0,0,0,0,0,0,35,0.142857142857143,0,0.0285714285714286
thumbnails\images\Brooklyn Nine-Nine\HlBYdiXdUa8,847,0,26000,88,0,0,0.5,0.5,0,0,0,0,0,0,39,0.205128205128205,0,0.0256410256410256
thumbnails\images\Brooklyn Nine-Nine\I6Oku6zex-k,847,0,2600,78,0,0,0.5,0.5,0,0,0,0,0,0,53,0.169811320754717,0,0.0188679245283019
thumbnails\images\Brooklyn Nine-Nine\NHQKH-nc8JY,847,0,3700,601,0,0,0.5,0.5,0,0,0,0,0,0,37,0.189189189189189,0,0.027027027027027
thumbnails\images\Brooklyn Nine-Nine\Nb7WLJrW_PU,847,0,3100,282,0,0,0.5,0.5,0,0,0,0,0,0,51,0.137254901960784,0,0.0392156862745098
thumbnails\images\Brooklyn Nine-Nine\O9gg0pz7rlc,847,0,2900,602,0,0,0.5,0.5,0,0,0,0,0,0,31,0.161290322580645,0,0.032258064516129
thumbnails\images\Brooklyn Nine-Nine\RKpvSSzdRCg,847,0,2600,605,0,0,0.5,0.5,0,0,0,0,0,0,31,0.161290322580645,0,0.032258064516129
thumbnails\images\Brooklyn Nine-Nine\S5HHOjOmWag,847,0,2900,602,0,0,0.5,0.5,0,0,0,0,0,0,36,0.138888888888889,0,0.0277777777777778
thumbnails\images\Brooklyn Nine-Nine\SQUNZTdwGoc,847,0,4000,602,0,0,0.5,0.5,0,0,0,0,0,0,49,0.122448979591837,0,0.0204081632653061
thumbnails\images\Brooklyn Nine-Nine\TPLnnSHSeLE,847,0,3100,566,0,0,0.5,0.5,0,0,0,0,0,0,47,0.148936170212766,0,0.0212765957446809
thumbnails\images\Brooklyn Nine-Nine\Uhhw6Jw295o,847,0,6100,604,0,0,0.5,0.5,0,0,0,0,0,0,47,0.127659574468085,0,0.0212765957446809
thumbnails\images\Brooklyn Nine-Nine\X-Wmy_L5o9w,847,0,4900,556,0,0,0.5,0.5,0,0,0,0,0,0,36,0.166666666666667,0,0.0277777777777778
thumbnails\images\Brooklyn Nine-Nine\cn1kw3_mI70,847,0,3200,602,0,0,0.5,0.5,0,0,0,0,0,0,45,0.177777777777778,0,0.0222222222222222
thumbnails\images\Brooklyn Nine-Nine\fVt1fWsM73k,847,0,3400,578,0,0,0.5,0.5,0,0,0,0,0,0,67,0.149253731343284,0,0.0298507462686567
thumbnails\images\Brooklyn Nine-Nine\nS7xHq3LNfU,847,0,2600,310,0,0,0.5,0.5,0,0,0,0,0,0,48,0.125,0,0.0208333333333333
thumbnails\images\Brooklyn Nine-Nine\nb-xbTV-22A,847,0,2500,92,0,0,0.5,0.5,0,0,0,0,0,0,68,0.147058823529412,0,0.0294117647058824
thumbnails\images\Brooklyn Nine-Nine\ppxNZX4MDd8,847,0,5100,112,0,0,0.5,0.5,0,0,0,0,0,0,46,0.152173913043478,0,0.0217391304347826
thumbnails\images\Brooklyn Nine-Nine\rRgQ067tyNg,847,0,2800,605,0,0,0.5,0.5,0,0,0,0,0,0,42,0.166666666666667,0,0.0476190476190476
thumbnails\images\Brooklyn Nine-Nine\sxpxDdLFSBo,847,0,3000,601,0,0,0.5,0.5,0,0,0,0,0,0,43,0.13953488372093,0,0.0465116279069767
thumbnails\images\Brooklyn Nine-Nine\yPr9Xb_oRXk,847,0,3100,521,0,0,0.5,0.5,0,0,0,0,0,0,31,0.161290322580645,0,0.032258064516129
thumbnails\images\Brooklyn Nine-Nine\ygPBddnvhwY,847,0,5800,601,0,0,0.5,0.5,0,0,0,0,0,0,41,0.146341463414634,0,0.024390243902439
thumbnails\images\BuzzFeedVideo\-XbX4eQlwgs,20300,1,28000,90,0,0,0,1,0,0,0,0,0,0,25,0.2,0,0.04
thumbnails\images\BuzzFeedVideo\2GZrPR5Ajrs,20300,1,32000,449,0,0,0,1,0,0,0,0,0,0,23,0.130434782608696,0.173913043478261,0.0434782608695652
thumbnails\images\BuzzFeedVideo\3tvegr-O9vI,20300,1,33000,309,0,0,0,1,0,0,0,0,0,0,55,0.145454545454545,0.0181818181818182,0.0363636363636364
thumbnails\images\BuzzFeedVideo\43uTBB574g4,20300,1,53000,370,0,0,0,1,0,0,0,0,0,0,31,0.258064516129032,0,0
thumbnails\images\BuzzFeedVideo\6R8n6FbXVc8,20300,0,32000,640,0,0,0,1,0,0,0,0,0,0,27,0.185185185185185,0.148148148148148,0.037037037037037
thumbnails\images\BuzzFeedVideo\7fgCfC3bM0U,20300,1,37000,529,0,0,0,1,0,0,0,0,0,0,40,0.225,0,0
thumbnails\images\BuzzFeedVideo\A1LUHmUcIsk,20300,0,41000,59,0,0,0,1,0,0,0,0,0,0,36,0.222222222222222,0,0
thumbnails\images\BuzzFeedVideo\G4Sn91t1V4g,20300,0,32000,178,0,0,0,1,0,0,0,0,0,0,11,0.181818181818182,0,0
thumbnails\images\BuzzFeedVideo\GTXP2FzQS94,20300,0,36000,821,0,0,0,1,0,0,0,0,0,0,34,0.264705882352941,0.147058823529412,0.0294117647058824
thumbnails\images\BuzzFeedVideo\HuEREfPjT5Y,20300,1,28000,283,0,0,0,1,0,0,0,0,0,0,48,0.1875,0,0
thumbnails\images\BuzzFeedVideo\L3MtFGWRXAA,20300,0,29000,215,0,0,0,1,0,0,0,0,0,0,9,0.111111111111111,0,0
thumbnails\images\BuzzFeedVideo\L6EwZWWRA-U,20300,0,36000,129,0,0,0,1,0,0,0,0,0,0,33,0.181818181818182,0,0
thumbnails\images\BuzzFeedVideo\M6XiFKB7j0w,20300,1,39000,899,0,0,0,1,0,0,0,0,0,0,40,0.125,0.125,0.025
thumbnails\images\BuzzFeedVideo\NHiqsrYkcuk,20300,1,35000,697,0,0,0,1,0,0,0,0,0,0,23,0.130434782608696,0.173913043478261,0.0434782608695652
thumbnails\images\BuzzFeedVideo\QtVL76gh09U,20300,1,31000,885,0,0,0,1,0,0,0,0,0,0,30,0.133333333333333,0.1,0.0666666666666667
thumbnails\images\BuzzFeedVideo\RYuipbRGu5s,20300,1,31000,211,0,0,0,1,0,0,0,0,0,0,56,0.178571428571429,0,0.0178571428571429
thumbnails\images\BuzzFeedVideo\V4Uuxg6jmbo,20300,1,28000,1113,0,0,0,1,0,0,0,0,0,0,40,0.2,0,0
thumbnails\images\BuzzFeedVideo\VzHtsoBwBqI,20300,1,42000,216,0,0,0,1,0,0,0,0,0,0,30,0.2,0,0
thumbnails\images\BuzzFeedVideo\Z5FoX3ju2J0,20300,1,40000,579,0,0,0,1,0,0,0,0,0,0,24,0.125,0.208333333333333,0.0416666666666667
thumbnails\images\BuzzFeedVideo\ZQxirOH1YEE,20300,1,30000,125,0,0,0,1,0,0,0,0,0,0,59,0.152542372881356,0,0
thumbnails\images\BuzzFeedVideo\b81Cr97ANrk,20300,1,35000,483,0,0,0,1,0,0,0,0,0,0,59,0.152542372881356,0.0169491525423729,0.0338983050847458
thumbnails\images\BuzzFeedVideo\bcdJgjNDsto,20300,0,30000,946,0,0,0,1,0,0,0,0,0,0,41,0.146341463414634,0.121951219512195,0.0731707317073171
thumbnails\images\BuzzFeedVideo\ct-CdyT4HkM,20300,1,77000,274,0,0,0,1,0,0,0,0,0,0,27,0.185185185185185,0,0
thumbnails\images\BuzzFeedVideo\iN8zmmCRqUA,20300,1,28000,894,0,0,0,1,0,0,0,0,0,0,23,0.130434782608696,0.173913043478261,0.0434782608695652
thumbnails\images\BuzzFeedVideo\n4bucphC9r4,20300,1,36000,871,0,0,0,1,0,0,0,0,0,0,24,0.125,0.25,0.0833333333333333
thumbnails\images\BuzzFeedVideo\pWUzkxtoJ2I,20300,1,63000,343,0,0,0,1,0,0,0,0,0,0,31,0.161290322580645,0.032258064516129,0
thumbnails\images\BuzzFeedVideo\slmYnJdDQ1U,20300,1,31000,357,0,0,0,1,0,0,0,0,0,0,56,0.160714285714286,0,0.0357142857142857
thumbnails\images\BuzzFeedVideo\vzSfnduxNDg,20300,1,29000,476,0,0,0,1,0,0,0,0,0,0,23,0.130434782608696,0.173913043478261,0.0434782608695652
thumbnails\images\BuzzFeedVideo\wduZHtRbSkY,20300,1,32000,446,0,0,0,1,0,0,0,0,0,0,25,0.12,0.16,0.04
thumbnails\images\CDawgVA\AiwOQRhKF1E,2600,0,2100,846,0,1,0,0,0,0,0,0,0,0,29,0.344827586206897,0,0
thumbnails\images\CDawgVA\BDPCrGjAKXk,2600,0,1900,1149,0,1,0,0,0,0,0,0,0,0,26,0.346153846153846,0,0
thumbnails\images\CDawgVA\Baa_Db8RfxM,2600,0,3100,1371,0,1,0,0,0,0,0,0,0,0,36,0.194444444444444,0,0.0277777777777778
thumbnails\images\CDawgVA\C0UyT5y6DHQ,2600,1,2300,878,0,1,0,0,0,0,0,0,0,0,63,0.126984126984127,0.0317460317460317,0.0634920634920635
thumbnails\images\CDawgVA\C2EfChhlEYo,2600,0,3400,1393,0,1,0,0,0,0,0,0,0,0,48,0.145833333333333,0,0.145833333333333
thumbnails\images\CDawgVA\GIdzIBDNt2s,2600,0,2700,1217,0,1,0,0,0,0,0,0,0,0,29,0.172413793103448,0.172413793103448,0.0344827586206897
thumbnails\images\CDawgVA\Gj5lJWy0TYk,2600,0,3700,1322,0,1,0,0,0,0,0,0,0,0,42,0.142857142857143,0,0.142857142857143
thumbnails\images\CDawgVA\JUBSQXmm-3k,2600,0,2600,1102,0,1,0,0,0,0,0,0,0,0,42,0.261904761904762,0,0
thumbnails\images\CDawgVA\KSiZrKvHlVQ,2600,0,2700,4173,0,1,0,0,0,0,0,0,0,0,30,0.2,0.133333333333333,0
thumbnails\images\CDawgVA\MCMY2kMVPa4,2600,0,3100,1590,0,1,0,0,0,0,0,0,0,0,56,0.142857142857143,0,0.107142857142857
thumbnails\images\CDawgVA\MOuV-0f66Y4,2600,0,2000,2810,0,1,0,0,0,0,0,0,0,0,53,0.226415094339623,0,0.0566037735849057
thumbnails\images\CDawgVA\Ook-J58HnvM,2600,0,2400,1413,0,1,0,0,0,0,0,0,0,0,41,0.146341463414634,0,0.146341463414634
thumbnails\images\CDawgVA\Rd8PFcqUxA4,2600,0,2500,1999,0,1,0,0,0,0,0,0,0,0,39,0.205128205128205,0,0
thumbnails\images\CDawgVA\TZt6GDXP2OQ,2600,0,2300,1429,0,1,0,0,0,0,0,0,0,0,43,0.27906976744186,0.0697674418604651,0.0232558139534884
thumbnails\images\CDawgVA\TtzAcNZYflc,2600,0,2100,1037,0,1,0,0,0,0,0,0,0,0,52,0.269230769230769,0,0.115384615384615
thumbnails\images\CDawgVA\UFyIMBlFyos,2600,1,2300,2529,0,1,0,0,0,0,0,0,0,0,43,0.13953488372093,0.0697674418604651,0.0465116279069767
thumbnails\images\CDawgVA\UYsaY4ga4aU,2600,0,1900,901,0,1,0,0,0,0,0,0,0,0,29,0.379310344827586,0,0.0689655172413793
thumbnails\images\CDawgVA\XpMhtAqOPKA,2600,0,3100,1142,0,1,0,0,0,0,0,0,0,0,39,0.205128205128205,0,0.0256410256410256
thumbnails\images\CDawgVA\ZxKqoIOiW7s,2600,1,1900,1239,0,1,0,0,0,0,0,0,0,0,43,0.162790697674419,0,0.0232558139534884
thumbnails\images\CDawgVA\elKXLQTOc-s,2600,1,1900,939,0,1,0,0,0,0,0,0,0,0,36,0.138888888888889,0,0.0833333333333333
thumbnails\images\CDawgVA\giNAjqgCAaA,2600,1,5500,1025,0,1,0,0,0,0,0,0,0,0,55,0.218181818181818,0,0.0181818181818182
thumbnails\images\CDawgVA\iEjvVcdCDB4,2600,1,3900,1631,0,1,0,0,0,0,0,0,0,0,39,0.205128205128205,0,0
thumbnails\images\CDawgVA\leDLtQHFzKE,2600,0,1800,1155,0,1,0,0,0,0,0,0,0,0,48,0.125,0,0.0625
thumbnails\images\CDawgVA\obng-x8oAk4,2600,0,2200,1905,0,1,0,0,0,0,0,0,0,0,49,0.244897959183673,0,0.0408163265306122
thumbnails\images\CDawgVA\pPyfwf-Vw0A,2600,0,2800,1384,0,1,0,0,0,0,0,0,0,0,54,0.222222222222222,0,0.111111111111111
thumbnails\images\CDawgVA\q8f4uxCGWJA,2600,0,2100,664,0,1,0,0,0,0,0,0,0,0,17,0.176470588235294,0,0
thumbnails\images\CDawgVA\tV8OhAc3Zyc,2600,0,2200,1932,0,1,0,0,0,0,0,0,0,0,42,0.19047619047619,0,0.0476190476190476
thumbnails\images\CDawgVA\wRccvEsIybA,2600,0,3800,1324,0,1,0,0,0,0,0,0,0,0,30,0.2,0,0.133333333333333
thumbnails\images\CDawgVA\xkiSfeGtYw4,2600,0,2500,933,0,1,0,0,0,0,0,0,0,0,44,0.136363636363636,0.0681818181818182,0
thumbnails\images\CDawgVA\xosZKMYZ5JY,2600,0,2000,1180,0,1,0,0,0,0,0,0,0,0,24,0.166666666666667,0,0.125
thumbnails\images\CNET\-nSHiHO6QJI,3350,1,8000,658,0,0,0,0,0,1,0,0,0,0,55,0.0181818181818182,0.0363636363636364,0.0181818181818182
thumbnails\images\CNET\0lrIqGphJx8,3350,0,3000,392,0,0,0,0,0,1,0,0,0,0,60,0.05,0,0.0166666666666667
thumbnails\images\CNET\3KPYIaks1UY,3350,0,7300,140,0,0,0,0,0,1,0,0,0,0,71,0.028169014084507,0,0.0140845070422535
thumbnails\images\CNET\464puoD09dM,3350,0,8800,824,0,0,0,0,0,1,0,0,0,0,59,0.0847457627118644,0.0338983050847458,0
thumbnails\images\CNET\7S0EshM9lM4,3350,0,3200,75,0,0,0,0,0,1,0,0,0,0,44,0.0454545454545455,0.0681818181818182,0.0227272727272727
thumbnails\images\CNET\CEHMfdqwWXA,3350,0,3800,229,0,0,0,0,0,1,0,0,0,0,24,0.125,0,0
thumbnails\images\CNET\CLUWDLKAF1M,3350,0,4600,847,0,0,0,0,0,1,0,0,0,0,78,0.0384615384615385,0.0256410256410256,0.0512820512820513
thumbnails\images\CNET\EgI_KAkSyCw,3350,1,4600,603,0,0,0,0,0,1,0,0,0,0,52,0.0384615384615385,0.0384615384615385,0.0192307692307692
thumbnails\images\CNET\EwAkH19MB-I,3350,0,3600,332,0,0,0,0,0,1,0,0,0,0,57,0.0701754385964912,0.0350877192982456,0.0175438596491228
thumbnails\images\CNET\KHSdObeUdxI,3350,0,2900,73,0,0,0,0,0,1,0,0,0,0,41,0.195121951219512,0,0
thumbnails\images\CNET\MnZIOk90TAY,3350,0,5300,159,0,0,0,0,0,1,0,0,0,0,49,0.183673469387755,0,0.0204081632653061
thumbnails\images\CNET\OQWD5W3fpPM,3350,1,4300,134,0,0,0,0,0,1,0,0,0,0,24,0.125,0,0.0833333333333333
thumbnails\images\CNET\Q0o3Ci71W6U,3350,0,3800,195,0,0,0,0,0,1,0,0,0,0,42,0.142857142857143,0.0238095238095238,0.0476190476190476
thumbnails\images\CNET\QP_9rFbvY_Q,3350,0,3300,306,0,0,0,0,0,1,0,0,0,0,50,0.06,0,0.04
thumbnails\images\CNET\RmAYo5E52sI,3350,1,7700,487,0,0,0,0,0,1,0,0,0,0,41,0.121951219512195,0,0.024390243902439
thumbnails\images\CNET\Sep0Otx4qO4,3350,0,4000,348,0,0,0,0,0,1,0,0,0,0,26,0.0769230769230769,0.0384615384615385,0.0384615384615385
thumbnails\images\CNET\TX1sRxCrduA,3350,0,6600,933,0,0,0,0,0,1,0,0,0,0,45,0.0222222222222222,0,0
thumbnails\images\CNET\U1wEO-pHizQ,3350,0,16000,605,0,0,0,0,0,1,0,0,0,0,53,0.0943396226415094,0,0
thumbnails\images\CNET\UMdI5JwoI2I,3350,0,4300,210,0,0,0,0,0,1,0,0,0,0,56,0.0714285714285714,0.0535714285714286,0.0178571428571429
thumbnails\images\CNET\VYLJLxKBhSU,3350,0,4900,658,0,0,0,0,0,1,0,0,0,0,52,0.0769230769230769,0,0.0192307692307692
thumbnails\images\CNET\Vr6XYTeivPs,3350,0,6000,276,0,0,0,0,0,1,0,0,0,0,40,0.05,0.025,0.025
thumbnails\images\CNET\a2A5Ld-QWnU,3350,0,4200,342,0,0,0,0,0,1,0,0,0,0,43,0.0930232558139535,0,0
thumbnails\images\CNET\b-VCzLiyFxc,3350,0,13000,474,0,0,0,0,0,1,0,0,0,0,67,0.0149253731343284,0,0.0298507462686567
thumbnails\images\CNET\gElfIo6uw4g,3350,0,5100,636,0,0,0,0,0,1,0,0,0,0,62,0.0483870967741935,0.032258064516129,0
thumbnails\images\CNET\ip7gRmrN8TA,3350,0,3300,344,0,0,0,0,0,1,0,0,0,0,52,0.115384615384615,0,0
thumbnails\images\CNET\lA77zsJ31nA,3350,0,3900,1109,0,0,0,0,0,1,0,0,0,0,49,0.0816326530612245,0,0.0204081632653061
thumbnails\images\CNET\tLcnJEMnlTs,3350,0,15000,497,0,0,0,0,0,1,0,0,0,0,65,0.107692307692308,0,0
thumbnails\images\CNET\tccTiVeQKA4,3350,0,4300,407,0,0,0,0,0,1,0,0,0,0,39,0.0769230769230769,0.0256410256410256,0.0256410256410256
thumbnails\images\CNET\udwPo6vLfSU,3350,0,6100,158,0,0,0,0,0,1,0,0,0,0,49,0.204081632653061,0,0.0204081632653061
thumbnails\images\Captain Disillusion\-NPmBkYb_mY,2290,1,3400,412,0,0,0,0,0,1,0,0,0,0,31,0.225806451612903,0,0
thumbnails\images\Captain Disillusion\5LI2nYhGhYM,2290,1,8700,558,0,0,0,0,0,1,0,0,0,0,27,0.592592592592593,0,0
thumbnails\images\Captain Disillusion\63qn9w-a2ok,2290,1,2600,207,0,0,0,0,0,1,0,0,0,0,25,0.16,0,0
